,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00
20050603,-0.017353351,-0.005939139,-0.009635132,-0.013620155,-0.008465217,-0.013665442,-0.01047628,-0.00651911,-0.018432197,-0.011623289,-0.009998977,0.000422521,-0.015182442,-0.016295735
20050606,,-0.00914639,,-0.004934674,,0.001876712,-0.015082287,,,-0.017090178,,-0.003665374,-0.010294496,-0.022003272
20050607,0.010809971,-0.017363442,-0.015812462,-0.008566777,-0.007617918,-0.024693429,-0.009209268,-0.017199036,-0.006247216,-0.008657598,-0.006751786,-0.013637559,-0.010892877,-0.004728073
20050608,0.0028817,-0.006746667,-0.019689898,-0.018144332,-0.008928288,-0.016891584,-0.002342672,-0.009695064,,0.008830295,0.000105788,0.014963545,0.013624638,0.002367155
20050609,,-0.023118104,-0.014550665,-0.021174284,-0.022967326,-0.01983056,-0.013734713,-0.023079642,-0.013415824,-0.025361312,-0.017817681,,-0.017572417,-0.015508713
20050610,,-0.019414665,-0.035848951,-0.023425996,,-0.013937537,-0.00574133,-0.026458267,-0.021221728,,,-0.027637501,-0.014115119,
20050613,,-0.026498495,-0.012620096,-0.010847546,-0.013146268,-0.009243123,-0.024243639,,,-0.013923102,-0.019322729,-0.016375456,-0.027958749,-0.02453231
20050614,-0.008605732,-0.027175654,-0.018250133,-0.024224729,-0.020669397,-0.02503797,-0.02319173,,-0.014008752,-0.012389345,-0.011766196,-0.020146638,-0.01462315,-0.018915843
20050615,-0.007606494,,-0.013652578,-0.013128301,-0.004403962,-0.012098156,-0.02373152,,,-0.031292303,-0.020470138,-0.017097096,-0.014952997,-0.016018429
20050616,-0.012377509,-0.013511922,-0.012902258,-0.012549999,-0.018795611,-0.018032161,-0.017349572,-0.032162773,,-0.013932421,-0.014777623,-0.052495201,-0.017665552,-0.022927694
20050617,-0.007330718,-0.012508757,-0.014272922,-0.009140598,-0.024133783,,-0.027594951,-0.022748036,-0.043321457,-0.031249218,-0.015909123,-0.015082204,-0.011664113,-0.015020094
20050620,-0.040691295,-0.025583654,-0.01899065,,,-0.019239198,,-0.010204017,,,-0.029640982,-0.011931925,-0.015090834,-0.007712083
20050621,-0.021243243,-0.011624351,-0.024405105,,,,-0.023718109,-0.025534411,-0.024599916,,-0.005864542,-0.022441611,,-0.01154173
20050622,0.003533386,-0.018454976,-0.012424842,-0.015082508,,-0.013649388,-0.011285678,-0.011500337,,-0.012816455,-0.023088443,-0.029049337,,
20050623,-0.007649016,-0.012523899,-0.011849679,-0.013684234,,-0.021235215,-0.024188028,-0.013919337,-0.007236004,-0.006655825,-0.020539124,-0.014910525,-0.010292527,-0.019492524
20050624,-0.022936079,-0.012757515,-0.01196914,-0.011418476,-0.016194763,-0.011469353,-0.020668422,-0.022118367,-0.016189448,0.004499881,-0.014823934,-0.011479946,-0.016629944,-0.031469117
20050627,-0.013874107,-0.007684353,-0.01931945,-0.105468767,-0.024094184,-0.018354628,-0.009290051,-0.012249852,,-0.011641808,,-0.022098362,-0.011754419,-0.002762192
20050628,-0.000483145,-0.015739773,-0.013611025,-0.010235649,-0.035692547,,,,-0.007786783,-0.008392607,,,-0.007865294,-0.005992221
20050629,-0.00544667,-0.013765906,-0.01566165,-0.019001012,-0.024873034,-0.026360446,-0.01957566,,,-0.01353639,-0.009402934,-0.019368688,-0.011249984,-0.011235796
20050630,0.005005778,-0.01138896,,-0.013542871,-0.022383811,,,,-0.010484915,,-0.003400708,-0.010814516,-0.01779312,-0.008221448
20050701,-0.00116724,-0.010027843,-0.008949537,,-0.008988547,-0.015222038,-0.003469979,-0.00954181,-0.009969831,-0.008535041,-0.007940463,,-0.014426828,-0.013135769
20050705,-0.000530269,-0.018868475,-0.00722208,-0.012107447,-0.003923275,-0.021642559,-0.009301959,-0.016132103,-0.022681846,-0.017612188,-0.001197867,,-0.005639107,-0.017273504
20050706,-0.010712404,-0.020075313,-0.009312174,,-0.012069218,,-0.002319986,-0.007220723,-0.009443093,-0.010887759,-0.009718501,-0.010790284,,-0.011473766
20050707,-0.074013202,-0.027957995,-0.016672247,-0.014813344,-0.032152009,-0.048450791,-0.01983756,-0.020258891,-0.022668529,-0.032356843,,-0.017972912,-0.020467676,-0.022591534
20050708,-0.021510855,-0.033222814,,-0.020650745,-0.026441886,-0.028038807,-0.029818994,-0.022619161,-0.016024067,-0.024649622,-0.018340439,-0.019539036,-0.024993804,-0.033226334
20050711,-0.015916582,-0.025542247,-0.017107458,-0.018749741,-0.02607239,-0.024908665,-0.020364485,-0.020114373,-0.020604575,-0.013467491,,-0.030870926,-0.027224591,-0.022130914
20050712,-0.024594627,-0.017682918,,-0.029506817,-0.017345602,-0.018360387,-0.026359109,-0.020382757,,,-0.12455275,-0.013507162,-0.046871886,-0.016617252
20050713,,-0.024301224,-0.020829837,-0.017865245,-0.028358683,-0.021114978,,-0.018159617,-0.024464276,,-0.028017639,-0.022996549,-0.018126376,-0.019336521
20050714,-0.00088082,-0.009203835,-0.024423489,-0.016958437,-0.017343831,-0.026711508,-0.013715338,,,-0.017632459,-0.014121728,-0.020007189,-0.018665781,-0.015301565
20050715,-0.020235852,-0.009760571,-0.023820196,-0.013026838,-0.037649338,-0.017939278,-0.021009605,-0.020667548,-0.029838545,,,-0.03389209,-0.016123974,-0.020585552
20050718,-0.02751804,-0.017028906,-0.021038708,,,-0.016948901,-0.015681452,,-0.023311676,,,-0.020045048,,-0.017798412
20050719,3.69E-06,-0.016706201,-0.019439431,-0.028407877,-0.017056525,-0.015534858,-0.020056041,-0.024093507,-0.011884159,,,,-0.017115543,-0.018990741
20050720,,-0.020233884,-0.018346431,,-0.016247351,-0.020837158,,-0.024566344,-0.017940335,-0.017333305,-0.017058599,-0.012133862,-0.038485722,-0.020720149
20050721,-0.021735111,-0.020143832,-0.011617108,-0.02080857,-0.024110308,-0.023053838,-0.014251155,-0.019483951,-0.018215665,-0.019036893,-0.019163894,-0.012426973,-0.018372853,-0.020492518
20050722,-0.021205744,-0.027560548,,,-0.020768517,,-0.02303834,-0.017694213,,,,-0.028683576,-0.021058808,-0.02084846
20050725,-0.018800567,-0.018010229,-0.015789314,-0.01653177,,-0.00998154,-0.042250441,-0.017978122,,-0.022441517,-0.0183086,-0.018494727,-0.026882711,-0.017589684
20050726,-0.006795456,-0.017035613,-0.029832443,-0.030441261,-0.011889999,-0.021048753,-0.017705602,,-0.010633579,-0.018154231,,-0.019098544,-0.02672035,-0.017696836
20050727,-0.004162687,-0.026315752,-0.016339575,,-0.002291836,-0.014056789,,-0.027694168,,,-0.040176022,-0.017981611,-0.02248724,-0.017727354
20050728,-0.011553817,-0.026448468,-0.018793434,-0.027777007,,-0.013974399,-0.01870685,-0.011890537,-0.029138095,-0.019769749,-0.018082388,-0.018960378,-0.024824107,-0.015359006
20050729,-0.023396513,-0.01935546,-0.019371063,-0.015698295,-0.017539563,-0.020562481,,-0.020141729,,-0.018889655,-0.01493065,,-0.00718273,-0.018650158
20050801,-0.005160117,-0.028166094,,-0.020113785,-0.008579035,,,,,-0.014448957,-0.034188047,,-0.006441166,-0.029295157
20050802,-0.005041369,-0.016086014,-0.015425809,-0.019529049,-0.02457456,,-0.011302975,-0.015529838,,-0.017209162,-0.016797848,,-0.022732038,-0.017250212
20050803,-0.037590658,-0.019714579,-0.017904376,-0.016336113,-0.020412496,-0.024924995,-0.022913436,-0.037815977,-0.024671147,-0.017396666,-0.032357773,-0.01400099,,-0.025338422
20050804,-0.052786839,-0.015622586,-0.023920986,-0.018713746,-0.016705733,-0.019349979,-0.016904606,-0.01632511,-0.008213395,,,-0.024708466,-0.024051995,-0.015723778
20050805,-0.029309302,-0.015912013,-0.018966699,,-0.013537987,-0.004326669,-0.023149676,-0.017777446,-0.014209185,-0.017354802,-0.02192666,-0.03017841,-0.012942409,-0.022946086
20050808,0.005386485,-0.019512544,-0.014642635,-0.021469978,-0.017306677,-0.013882836,-0.010270302,-0.023453884,-0.018451419,-0.023086542,-0.016192687,-0.021810854,,-0.015183706
20050809,0.003760658,-0.018777394,-0.018320482,-0.023432988,-0.02605713,-0.019207524,-0.0200839,,-0.017869309,-0.029747898,-0.021056665,-0.010584256,-0.007713425,-0.014474194
20050810,-0.009234068,-0.01893865,-0.012496062,-0.013633516,-0.017000325,-0.009614813,-0.012636829,,-0.017689507,-0.021120043,-0.01670478,-0.016003078,-0.020279893,-0.015652934
20050811,,-0.021096423,-0.035437395,-0.011972526,-0.006090391,-0.013172148,-0.016825252,,-0.027904402,-0.023373365,-0.024725094,,-0.032063581,-0.016626654
20050812,,-0.004674503,,-0.025758439,-0.030542059,0.012852009,0.001565007,,-0.019066051,,-0.017196164,,-0.017903939,0.000995129
20050815,,-0.012296814,0.006299723,-0.012989806,-0.01863705,-0.016022639,-0.020098071,-0.012749807,-0.033050175,,,-0.015268302,-0.015658221,-0.024563477
20050816,-0.020037447,-0.007756944,-0.00927633,0.011909739,0.005067186,-0.012301229,-0.003209062,,-0.003623019,-0.011796577,-0.011829272,-0.011945707,-0.010875385,-0.013156941
20050817,-0.019233197,-0.015463732,-0.016102032,-0.022491824,-0.0092595,-0.014927209,-0.026579896,-0.012687416,-0.023905719,-0.029959114,-0.015467456,-0.000957363,-0.012480641,
20050818,-0.025976612,-0.019526166,-0.054006457,-0.007358995,-0.016097774,-0.011348663,-0.015106748,-0.012862321,-0.030899371,-0.015752315,-0.004354077,-0.016181077,-0.00330998,-0.007076294
20050819,-0.009457634,-0.017676943,-0.019972157,-0.010677458,-0.011605099,,-0.012040842,-0.015909974,-0.013875975,,,-0.01046698,,-0.011038397
20050822,-0.002592065,-0.01472346,-0.010636011,-0.015458872,-0.017056213,-0.013166957,-0.011031462,-0.011586228,0.006055251,-0.014492571,,-0.012742944,,-0.004564513
20050823,-0.003995084,0.001925519,-0.010850106,-0.005954569,,-0.012240385,-0.00642384,-0.012072151,,-0.029931764,-0.019529084,-0.013157393,,-0.00956277
20050824,-0.024539072,-0.026956583,-0.014682145,-0.015847487,-0.017414699,-0.02350991,-0.016646835,-0.012512959,-0.006860322,-0.019441099,-0.00167901,-0.016979815,-0.018993099,-0.011136162
20050825,-0.016535307,-0.009958544,-0.014933949,-0.019227497,-0.023734123,-0.009572352,-0.016612621,-0.016912736,,,-0.086718454,-0.022044175,-0.019341761,-0.015814956
20050826,,-0.014722815,-0.018163705,-0.013042185,-0.015743242,-0.021746273,,,-0.015364252,-0.015437349,-0.015581047,,-0.005167794,-0.011629482
20050829,-0.04503725,-0.028696726,-0.0141131,-0.010636279,-0.02012551,,-0.037174619,-0.010720177,,-0.013249261,-0.045623796,-0.006156269,-0.014909073,-0.031559327
20050830,-0.019407939,-0.001794364,-0.006826179,-0.013165976,-0.02957882,-0.013259007,-0.033263064,-0.01489794,,,,-0.007328526,-0.008758541,-0.01427662
20050831,-0.011355831,0.010038179,-0.008762704,-0.011524216,-0.012191531,-0.011121822,0.003165373,-0.003287353,-0.03262853,-0.023069536,-0.014824352,-0.032573114,-0.012834385,-0.018648646
20050901,0.000929858,-0.007758303,-0.013987887,-0.02241959,-0.024874857,-0.015401737,-0.017782904,0.018853761,-0.011450082,,0.016870447,-0.01563285,-0.008539384,-0.00970219
20050902,,0.013725076,-0.015288344,-0.015430419,-0.006290961,-0.002456113,-0.013105101,,,-0.009885099,-0.008638355,,-0.010399153,-0.013046079
20050906,0.02160195,-0.002431519,-0.04230739,-0.015004715,-0.00602779,,-0.008655493,-0.010572806,-0.007564226,-0.011540615,,-0.01191278,-0.02577944,-0.015171127
20050907,-0.013737455,-0.002292454,-0.012484749,-0.022625599,-0.005009461,,,-0.016343047,-0.01653482,,-0.005406082,-0.019442331,-0.011075166,-0.012302693
20050908,,,-0.021219432,,-0.029091093,-0.02341328,-0.022763991,,-0.026428782,-0.027312721,,,-0.029696628,-0.032246702
20050909,,-0.027944445,-0.028076548,-0.027035536,-0.029531757,-0.0236379,-0.02391714,-0.014254656,-0.019345866,-0.014665045,,-0.019271817,-0.024909862,-0.016963143
20050912,-0.01416665,-0.028803934,,-0.030405502,-0.030250201,,-0.014984244,-0.123846525,-0.01380571,,,,-0.012706205,-0.022359091
20050913,-0.024338304,-0.021098962,,-0.023846128,0.005069594,-0.024434253,-0.025589622,-0.014811432,-0.028018012,-0.001735545,-0.022068625,-0.018070656,-0.011295283,0.00350026
20050914,-0.015121223,-0.017611627,-0.012742244,-0.026012657,,-0.030237489,-0.026625958,-0.028382443,-0.014822206,-0.01637557,-0.020625818,-0.012636076,,-0.054933123
20050915,-0.009793624,-0.027893478,0.003510663,-0.030304163,-0.038406938,-0.014566039,-0.027018339,-0.026029645,-0.012414154,-0.016826769,-0.010472875,,,-0.020280429
20050916,-0.008073977,-0.019804619,-0.018909894,,-0.029251616,-0.01162901,-0.013180239,,-0.024981085,-0.019400053,,-0.013861022,-0.012206177,-0.013104385
20050919,-0.023159158,-0.013874196,-0.012688235,-0.012277559,-0.012395633,-0.013527017,,,,,-0.014452677,-0.014600742,-0.01114239,-0.01580009
20050920,-0.005086642,-0.036296045,,-0.034310672,-0.016660997,-0.022214587,,-0.023726436,,-0.023715486,-0.010544025,-0.012380889,-0.011861289,-0.009387446
20050921,-0.023111835,-0.010440312,-0.018427051,-0.011465519,-0.015697469,-0.00912912,-0.013750189,,-0.018793474,-0.011579878,-0.00996924,-0.017803214,-0.016686933,-0.017700475
20050922,-0.014044796,-0.012847046,-0.011551098,-0.01302148,-0.012821302,-0.015850799,-0.012515276,-0.034420614,-0.025437987,-0.032845247,-0.013894441,-0.009436256,-0.011734923,-0.012985887
20050923,-0.04058708,-0.009403986,-0.020231154,-0.008521952,-0.009852667,,-0.025910307,-0.025154325,,-0.010486052,-0.009765028,-0.026460139,-0.014438965,-0.015611926
20050926,0.0287507,-0.007133316,-0.013065848,-0.010950416,-0.001297952,,-0.010148554,-0.017765221,-0.008231564,-0.011327363,,-0.011391115,0.02502145,-0.033696576
20050927,-0.011855592,-0.003746652,-0.010028788,,-0.007958344,-0.032474737,-0.031574905,,-0.018490548,-0.011129124,,-0.007663119,,-0.00701886
20050928,0.019008415,-0.010089473,-0.009664975,-0.023869249,,-0.004375966,,,,,-0.016554753,,-0.011201684,-0.019172408
20050929,-0.014450397,-0.015638022,-0.012276653,-0.015220964,-0.100560671,-0.007643097,-0.011130973,-0.013957104,-0.013027,-0.012020919,-0.002360683,-0.02763141,-0.026966846,-0.015507058
20050930,-0.018860473,-0.015511535,-0.023734568,-0.009040955,-0.011985845,-0.019026822,,,-0.027731193,-0.008612778,,-0.125438404,-0.097671819,-0.010190255
20051003,0.006700208,-0.009497471,-0.005343097,-0.00899903,-0.00836688,,,-0.015719425,,-0.023738262,,-0.023098992,,-0.008576298
20051004,0.00049431,-0.008627806,-0.013716683,-0.022631148,-0.008212105,,-0.024613361,-0.025643925,,-0.018821893,-0.005560977,-0.006496654,-0.010013806,0.000595452
20051005,-0.017275846,-0.013071427,-0.008584785,-0.011120746,-0.004674654,-0.009686534,-0.020983778,-0.00821173,-0.03266842,-0.005980819,,-0.006039991,-0.00654403,-0.009765645
20051006,-0.012714825,-0.020042141,-0.029784362,-0.025347671,-0.003123734,-0.03142132,-0.011294836,-0.00690141,-0.021781344,-0.006728733,-0.011101752,-0.016617998,-0.002254989,-0.025274349
20051007,0.006127162,0.002223667,-0.008986186,-0.01026163,-0.028361017,-0.007801883,-0.023952119,-0.020805299,-0.031772242,-0.016027896,-0.026103,-0.015720777,-0.025677905,-0.008433153
20051010,0.003987212,0.0026667,-0.010484011,-0.005231463,-0.007745387,-0.029710024,-0.012769069,-0.004128587,,,-0.016791603,-0.006474174,-0.003146642,-0.009486955
20051011,0.019157944,-0.009522618,-0.006206151,-0.018016386,-0.0057263,-0.018831868,-0.004079953,,-0.004883155,-0.008322288,-0.015421146,-0.002188762,0.002957141,-0.012181328
20051012,-0.014852045,-0.005430397,-0.018438258,0.014138794,-0.006206922,-0.003145496,-0.021238075,-0.017532896,-0.010771659,-0.007581362,-0.011786499,-0.010061567,-0.011981512,-0.009675515
20051013,-0.023464643,-0.019788033,,-0.039436619,,-0.023558695,-0.02119738,-0.021048948,-0.023822855,-0.014476347,-0.029057278,-0.02523203,-0.024367129,-0.032873243
20051014,-0.017407783,-0.005255562,-0.012554704,-0.030084358,-0.036955786,-0.020852829,-0.028859804,-0.007622373,,,,-0.034383883,-0.04684531,-0.02325373
20051017,-0.027240273,-0.016499898,-0.022695016,-0.014123327,-0.014532252,,-0.024645196,-0.019257271,-0.029915316,-0.0281344,,-0.025408636,-0.02590707,-0.038146494
20051018,,-0.017256756,-0.037623795,-0.019970865,,,,-0.018726901,-0.01875558,-0.022717152,-0.020488212,-0.026473693,-0.01992871,-0.017273413
20051019,-0.044915751,-0.021890989,-0.027070266,-0.03880324,-0.012818895,-0.028650183,-0.031326182,-0.042039085,-0.048731452,-0.024085238,-0.022143692,-0.027150037,-0.0235127,-0.025337331
20051020,-0.021789612,-0.019728752,-0.017246895,-0.020806749,-0.028409195,-0.022518139,-0.024300731,-0.011542046,-0.015264812,-0.02353025,-0.006011378,-0.00135739,-0.01598347,-0.032098611
20051021,-0.011147459,-0.011956866,-0.029612064,-0.020993837,,-0.019563013,-0.04220891,-0.025471642,-0.02530853,-0.027728051,-0.021318264,-0.022976485,-0.02681038,-0.020611828
20051024,0.006228756,-0.032895783,-0.028724477,-0.019497831,-0.035405358,-0.020938431,-0.030448849,-0.02065229,-0.024067409,-0.022398221,-0.02723276,,,-0.019240409
20051025,-0.034664794,-0.032449979,-0.030299065,-0.024774349,-0.011785546,-0.015775472,,-0.019112737,-0.024013018,-0.014709993,-0.025703915,-0.021508839,-0.0306963,-0.013888953
20051026,-0.023021599,-0.033524064,-0.033737639,-0.019294164,-0.026543049,-0.023196482,-0.027720747,,,-0.01803077,-0.022103216,-0.023960093,-0.017823666,-0.020662284
20051027,-0.02474964,-0.021428912,-0.020005933,-0.019879944,,-0.032180079,-0.030041407,,-0.020565465,,-0.020435265,-0.025244934,-0.025632419,-0.020246328
20051028,-0.005952649,-0.020154747,-0.011873628,-0.028177236,-0.02132524,-0.026229574,-0.029073188,-0.013557923,,-0.059802871,-0.029282924,-0.021359698,-0.018925869,-0.026423631
20051031,-0.002231995,-0.033565247,-0.025763974,-0.03678257,-0.025104913,-0.026428374,-0.021348476,,-0.019872569,-0.024293848,-0.018725793,-0.040874845,-0.019193747,-0.013216356
20051101,-0.035507416,-0.021210354,-0.019223728,-0.02863731,-0.035160422,-0.027433213,-0.022483431,-0.021686957,,-0.020739079,-0.027396207,-0.013811305,,-0.026200245
20051102,-0.02435829,-0.026257533,-0.018121479,-0.040773556,-0.026290207,-0.019693133,-0.025735779,-0.038598429,-0.021434358,-0.0232571,-0.019101438,-0.021484867,-0.034986937,-0.025114233
20051103,0.022008617,-0.027639082,-0.012841228,-0.014938767,-0.023486187,-0.019427922,-0.021948624,-0.023614523,-0.020471733,-0.017904716,,-0.028924216,-0.020916872,-0.032414388
20051104,-0.012640463,-0.024408077,-0.020750383,-0.016102494,-0.015097379,-0.03363667,,-0.023773186,,-0.014598594,-0.028090252,,-0.016057316,-0.027420231
20051107,-0.014289395,-0.014712614,-0.017578223,-0.017242691,-0.023431898,-0.016813491,,-0.023057383,-0.020592517,,-0.022944472,-0.021172379,,-0.024495719
20051108,-0.031310437,-0.025181887,-0.015577529,-0.01081409,,-0.022284786,-0.019365554,-0.012534829,,-0.015008234,-0.014819577,-0.020490062,-0.03460746,-0.017665186
20051109,-0.011339003,-0.017268479,-0.019181625,-0.022506312,-0.022267607,-0.023119125,-0.061087219,-0.015649881,-0.013912238,-0.005653293,-0.010412049,-0.017330425,-0.014211317,-0.009833236
20051110,,-0.005761647,-0.01323408,-0.029115265,,-0.024778164,-0.037191029,,-0.014593695,-0.046119373,-0.021730023,-0.009948417,-0.020001347,-0.060839067
20051111,-0.025826255,-0.020466424,,-0.016301641,-0.021491109,-0.022403606,-0.022992351,-0.014975196,,,,-0.018255188,,-0.016756817
20051114,-0.025099141,-0.018064897,-0.012994405,-0.007113485,-0.013869157,-0.009845625,-0.018603711,-0.011062632,-0.011088579,-0.014416071,,,-0.013104495,
20051115,,-0.008129601,-0.026391798,-0.013092482,-0.014342752,-0.021125316,-0.018011771,-0.015607003,-0.01936275,-0.009178621,-0.009299583,-0.016905734,-0.016565178,
20051116,-0.006633657,-0.012782632,-0.008948556,-0.004485407,-0.023677493,-0.013949164,,,-0.01923788,,-0.020902581,,-0.017612185,-0.018259578
20051117,-0.006168862,-0.016668302,,-0.014121449,-0.009525539,-0.020296754,-0.023226899,-0.01753454,-0.026911001,-0.013656065,-0.051877153,-0.029119996,-0.018949682,-0.009278532
20051121,-0.012020573,-0.021112194,-0.021676836,-0.019724577,-0.01286171,,-0.012374464,,-0.011789346,-0.015077763,,-0.017378493,-0.012768958,-0.013704022
20051122,-0.016454083,-0.024176575,-0.025843524,-0.017002047,-0.013511106,-0.012731657,-0.01973479,-0.017834236,-0.016153802,-0.016879452,-0.017012315,-0.025197438,-0.01568371,-0.012944334
20051123,-0.013804443,-0.016132427,-0.019351351,-0.017855699,-0.021555957,-0.016520771,-0.017632304,-0.021859803,-0.018060404,-0.016586331,-0.028775568,-0.018703611,-0.014304465,-0.009098846
20051125,-0.027953607,-0.012662219,-0.003383803,-0.0124645,,,-0.01760537,-0.016723105,,,,,,
20051128,-0.011532838,-0.007339117,-0.00341964,-0.01307855,-0.011718675,-0.013997517,-0.008192474,-0.016035454,,-0.006175118,-0.008174364,-0.020454542,-0.000450852,-0.010754083
20051129,0.007462623,-0.014014526,-0.001562258,-0.007076961,-0.01114959,,-0.006047868,-0.006279042,-0.002389736,-0.003654141,,,-0.013556943,-0.007114801
20051130,-0.005824475,-0.001995631,-0.035644749,-0.012622762,-0.003193424,-0.006157172,-0.010995242,-0.010265414,-0.010117163,-0.017631306,-0.007012967,-0.019571452,-0.006671995,-0.0063906
20051201,-0.000611231,-0.030143624,-0.010379402,-0.018575868,-0.008270214,-0.028677451,-0.012129741,-0.016684175,-0.011872799,,-0.013119249,-0.016231697,-0.009598148,-0.008048857
20051202,-0.004747762,-0.023642856,-0.008197151,-0.014787742,,-0.014569127,-0.014838615,-0.006591466,-0.011936089,,,,-0.017180867,-0.029080106
20051205,-0.020864823,-0.005927533,-0.009189735,-0.003805951,0.002318499,-0.016610572,-0.007179451,,-0.022404657,,,-0.006716838,-0.007963591,-0.007146675
20051206,0.017960921,0.003016168,-0.040789554,-0.003440632,-0.000570881,-0.034955335,0.002968277,0.009887444,,-0.008255541,-0.012275763,-0.011222019,-0.001161631,-0.008404721
20051207,-0.014437989,-0.011802133,-0.004992908,-0.0019029,-0.017546803,-0.005480305,0.004129179,-0.014750767,-0.008285856,-0.001785486,-0.008216314,-0.005422358,-0.001395333,-0.039062476
20051208,-0.030824715,-0.020107585,-0.028772473,-0.032783723,,-0.029168591,-0.0293145,,-0.027284983,,-0.012804467,-0.025511292,-0.034003319,-0.028846734
20051209,,-0.026299459,-0.019797489,-0.03106936,-0.024972044,,,,,,-0.018467676,,-0.021587846,-0.033994562
20051212,,-0.014875886,-0.026358892,-0.027523593,-0.019849657,-0.017035559,-0.02343113,-0.028293306,,,,-0.029254559,-0.014712761,
20051213,-0.016443958,-0.016689861,-0.025338781,,,-0.02090794,,,,-0.026767596,-0.018566796,-0.015738151,-0.011132223,-0.042846789
20051214,,-0.021345276,,-0.017512132,,,,,-0.017613732,-0.018422902,-0.016750519,,-0.018216748,-0.023389814
20051215,-0.00820685,-0.014745241,-0.02032882,-0.021570708,-0.025637652,,-0.015637847,-0.025231684,-0.021526463,-0.016841637,,-0.022900062,-0.008634281,-0.054268849
20051216,-0.010231033,-0.010521968,-0.028721519,-0.012683881,-0.011587272,-0.013834309,-0.013927368,,-0.020664313,-0.013894353,-0.01281159,-0.0130593,-0.024716385,0.01743955
20051219,-0.005074405,-0.012116545,,,-0.028014046,,-0.030539626,-0.010629627,-0.015001047,-0.012345287,-0.0100194,-0.020669559,-0.015713432,-0.010077783
20051220,-0.002238061,-0.013827404,,-0.033859592,-0.010604967,-0.123874642,,-0.019730461,,-0.020897396,-0.029228478,-0.00970461,-0.013007662,-0.026715202
20051221,0.002076922,-0.015822252,-0.016990974,-0.019672101,-0.01246391,,-0.024771039,-0.023316976,-0.01095494,-0.030061283,,-0.01463196,-0.012244869,-0.0295447
20051222,,-0.022204767,,,,,-0.025507406,,,,-0.012034684,-0.013437616,-0.015072199,-0.014567512
20051223,-0.008587281,-0.023754215,-0.027532163,-0.024201212,-0.023928694,-0.033136467,-0.026947933,,-0.021303518,-0.013273714,-0.008839027,,-0.030096253,-0.011109661
20051227,0.005382363,,-0.020715689,-0.009691576,-0.011647197,-0.009425968,-0.005388118,-0.007479076,0.011896944,-0.023387983,-0.01233856,-0.022787391,-0.005273058,-0.012521011
20051228,-0.016072446,-0.023217621,-0.008123283,-0.013087689,-0.027273832,-0.025652854,-0.024307776,,-0.022159373,,,-0.01528361,-0.011046308,-0.018305336
20051229,-0.00890434,,-0.017149004,-0.013959365,-0.014407276,,,-0.037127639,,-0.027156446,,,-0.020896284,-0.010959176
20051230,-0.027206129,-0.018542508,-0.01540508,-0.029145633,,-0.034700138,-0.03225211,-0.02123495,-0.014625556,-0.025736545,-0.014497623,-0.012749498,-0.013689541,-0.013257196
20060103,0.003938441,-0.01214357,-0.013514504,-0.017769381,-0.033770558,-0.008787492,-0.008667225,-0.014549523,-0.033241024,-0.017607108,-0.026314668,-0.023387464,-0.008021419,-0.007211193
20060104,-0.001081152,-0.009864846,-0.019821126,-0.017581054,-0.006071939,-0.009589948,-0.011135163,-0.012207217,-0.014859104,-0.005794398,-0.009654977,,-0.01201118,-0.008302495
20060105,-0.009919848,-0.004917526,-0.010749326,-0.009799795,-0.024843767,-0.027941904,,-0.00438692,-0.01618378,-0.027856762,-0.014320668,,-0.009201841,-0.021730947
20060106,0.033821244,-0.01278649,-0.010278666,-0.015944236,-0.007111448,,-0.011679058,-0.019092356,-0.010099184,-0.019613791,-0.014941489,-0.01447771,-0.017999036,-0.011525532
20060109,-0.01517534,-0.025640531,0.001827358,,-0.022448823,-0.001781327,,-0.031969157,-0.009128622,-0.011585587,-0.003646364,,-0.025306675,-0.003693027
20060110,-0.039056782,-0.010414383,-0.007627133,-0.011408561,-0.023419913,-0.026560501,,-0.004096471,,-0.013766303,-0.008106675,-0.019130703,-0.003534836,-0.02650048
20060111,-0.008881003,-0.006707791,-0.032614421,-0.010243224,-0.033341236,-0.012938873,-0.008274625,-0.015630394,-0.022776971,-0.019919494,-0.00772721,-0.011780443,-0.014639175,0.005077581
20060112,-0.028224402,-0.028068289,-0.025452206,-0.024842377,-0.023428989,-0.032227309,-0.021888921,,-0.021552191,,-0.025002608,,-0.014333648,-0.026432224
20060113,,-0.022654893,-0.021044569,-0.029742223,-0.02589573,-0.030031016,,,-0.02686494,-0.021842308,-0.02554207,-0.017880417,,-0.022924124
20060117,-0.023423174,-0.01972988,-0.02565246,-0.015810679,-0.056581719,-0.01699487,-0.014333188,-0.020142322,-0.022961988,-0.016574401,-0.021911419,,-0.019032929,-0.024187213
20060118,-0.029505735,-0.024324374,-0.031757576,-0.013891548,-0.014779504,-0.028738111,-0.019382024,-0.027469614,-0.01644042,-0.01653695,-0.022941864,-0.018635528,-0.028098586,-0.019113182
20060119,-0.023121715,-0.016484514,-0.024221585,-0.018511527,,-0.033451058,-0.018963476,,-0.017485643,-0.020930422,-0.018908657,-0.026956699,-0.022108062,-0.024388546
20060120,-0.02690575,-0.018195177,-0.017193125,-0.013313117,-0.012922658,-0.011000972,-0.025012004,-0.012026865,-0.0207162,-0.017114715,-0.021614475,-0.012180332,-0.017521278,-0.009533716
