,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00
20070815,-0.02741155023357027,-0.06315075864187461,-0.045745632998956044,-0.019869079668402984,-0.027731815774504127,0.00571776259932591,-0.010388230040639601,-0.015399790115513257,-0.03761632354816896,-0.018796649412933103,0.021636862292463907,0.013870075938856433,-0.021639741465577456,-0.015964114867490338
20070816,-0.07972141722241954,-0.004315442576604151,-0.0021796216140140185,-0.018929547595877835,-0.011440926020114817,-0.002316791595167054,-0.025994747844280273,-0.017154058400957465,-0.02545090262649019,-0.02475576359621709,-0.02407803868650622,-0.02719618650246013,-0.04245519628551543,-0.10971462873450945
20070817,0.18057567482028616,0.005277403049591864,0.015958186931950676,-0.029368592518478037,-0.041426869819502776,0.007877109085183742,-0.037844237047832574,-0.023236519480143207,-0.05683644267774657,-0.014487220171120255,,-0.03832910793374876,-2.992915455554343e-05,-0.011846885102971452
20070820,0.003448382593033234,-0.01994838038656878,-0.003136356479642901,-0.01894402382188553,-0.005392124447329953,0.005001058768577674,-0.011337624963592533,0.004601624385254409,-0.010223648505640871,-0.00892131922350703,-0.024246717996804747,-0.02637083743221764,-0.06553077267672693,-0.008587561788908266
20070821,-0.0302572166940088,-0.028473730044317552,-0.018557153775374872,-0.02981163519280453,-0.02098468843372188,-0.05833871260750567,-0.02062770586393902,-0.032692082154455016,-0.023581855784641864,-0.0063990219589932255,-0.007736092668735839,-0.024343564779886057,-0.11297551605090644,-0.01751620471492594
20070822,0.01250944232274922,-0.01780618977102717,-0.01992840338922297,-0.02426078936860887,-0.0149550417499172,-0.014249829839347203,-0.006524807283579311,-0.02149053215380592,-0.01034587329547584,-0.03940154760833753,-0.018965143019671043,-0.022306754707605344,-0.023541927578316985,-0.019667644354202762
20070823,-0.003806412113237242,0.010917879267274349,-0.006949442814408088,-0.019751617062772377,-0.00765785941824589,0.007878612316864386,-0.02196948311248187,-0.023505937719648783,-0.02223051964749495,-0.03236576788698964,-0.051240007300368984,-0.01247444796368165,-0.04381495643751509,-0.01971976251882421
20070824,,,,,-0.03615783306657491,,-0.019678020171304655,,,,,,-0.0214572771421875,-0.0262107579597827
20070827,,,-0.04547928527059908,,,,,,,,-0.020827477693882317,,,
20070828,,-0.04665178823091043,-0.019290831055832874,-0.021707726426053703,-0.04673041164129951,-0.04189709806101702,-0.03288561760364961,,,-0.0128730491391943,,,,-0.029211754435351872
20070829,-0.008127883033637838,-0.029777702738204875,,,-0.024604897591827452,,-0.052337631473248714,,,,,,-0.026927791652123147,-0.02002651688893614
20070830,,-0.014073590269650034,-0.021799289323995164,,,,,-0.025044174607562253,,,,,-0.01759887851590883,
20070831,0.008431254578462694,-0.01992694866645947,,,,-0.03562361309256224,,,,,,,-0.028652204941628456,
20070904,-0.025100072943142954,-0.04112281068258519,,,,-0.023742316455859475,,-0.013963377030845298,,,,,-0.026692090428058424,-0.02122246587590715
20070905,-0.05320261409604944,-0.01176294580436088,-0.04705344063295236,-0.01648722432950453,-0.035662768211372875,,,,,,,-0.05124897939339643,-0.04576878819204114,
20070906,-0.008641538328339693,-0.026112886588815443,-0.020845240847830904,,,,-0.022124980744073847,,,,,,,
20070907,-0.06912497449987826,-0.018416143640134233,-0.024208877177455818,-0.009114714839142168,,-0.04309286719849842,-0.03359475832627723,,,,,-0.01607345378921135,-0.013153853853087144,-0.02075128537290614
20070910,0.001037020366638941,,-0.011836833730561241,,-0.03435467128796521,,,-0.021522086382933514,,,,,,-0.014789377586987229
20070911,-0.006097316467353231,-0.026435379305911055,-0.023794361520387504,-0.024199203820428943,-0.0306625592471761,-0.031005350464214876,,,-0.029604715243277943,-0.026575242799341953,-0.013373640700417225,-0.01052471481636158,-0.021499052273059455,-0.03242650269318831
20070912,,-0.019591517279102078,,,-0.017889938962637436,,-0.02000001504249907,,,,,,-0.008136011049702352,
20070913,,-0.02593916008604309,,-0.03121645934878678,-0.037431273608181805,,-0.025967261381391132,-0.02564493710577659,-0.03561530613485195,-0.018987981156559308,-0.014187484467111468,-0.020517589898163355,,-0.020502094828385102
20070914,,-0.02057772610090361,-0.03472443983880988,-0.024226867812855934,-0.022224781546692246,-0.027365851370478395,-0.026908335496362845,-0.024053167409878784,-0.031403571541970834,-0.028336739465858515,-0.026490388138118215,,,-0.016653053089647627
20070917,-0.029767942379032873,-0.023793878034923173,-0.007481775031696154,,-0.017666444399000215,-0.020031530504067262,-0.021793503066378044,-0.029515106537911423,,-0.01860081089441315,-0.026705198303882294,-0.02457811270579519,-0.01580667334951788,-0.021601708174587335
20070918,-0.0046980031923326395,-0.021687780053207983,-0.015050676410808626,-0.027413112691632918,-0.007141688291812466,-0.021056145241799912,-0.01756705568180566,-0.02454811879101812,-0.07705056488327988,-0.027689933286963092,-0.018486945687004257,-0.003218762165732624,-0.02216822391793847,-0.030688980517220625
20070919,0.02094547361890785,-0.03308848006243616,-0.027202395154997852,-0.02335540155164319,-0.020304451472202948,-0.006780053329842826,-0.013347027742527467,-0.014555554604141404,-0.0024614084428103574,-0.021804512071887966,0.0015920447487269094,-0.024191078179694105,-0.026072885295891548,-0.014682645780137758
20070920,-0.029766395366199676,-0.013125270414295866,0.0008877103717219903,-0.02265335333831522,-0.024871444810302623,-0.006667715125008447,-0.004546665658793797,-0.007222073166546833,-0.012554567279886745,,-0.00945365623890073,-0.01214221856391109,-0.009152423068749384,-0.002698534876284468
20070921,,-0.01687150569010834,-0.01935506221687215,-0.026283217859216675,-0.029727759527250153,-0.026586145590287436,-0.026779532818518526,-0.02274735297820826,-0.02747312983712394,-0.019390803935123463,-0.026750442636896105,-0.023373587685712488,-0.02108627683062619,-0.02612654100305206
20070924,-0.021566385696428603,-0.01795810633984337,-0.034216151360299894,-0.017676131496102587,-0.02444005015943615,-0.024877794809984588,-0.025008927708030565,-0.02000083182561721,-0.006318257267579674,-0.0065600489799559625,,-0.020317602142069513,-0.028881131486842238,-0.02301861708052591
20070925,,-0.015660292972658234,-0.016216027560389423,,-0.025708043457808333,-0.026978736320003967,,-0.02371021229520734,-0.031581836223332715,,,,,-0.03058089770207756
20070926,,-0.02207833867589898,-0.021652496728596843,-0.026258514688112383,-0.03269694625186859,-0.020995045431803333,-0.02257676481634041,-0.016181464238014365,-0.022576387492514532,-0.002085083564830682,-0.023626347406003168,-0.014140700042122034,-0.05215262307418106,
20070927,-0.017767243274848854,-0.01593770655138163,-0.02039569751905937,-0.025188240131031298,-0.019687075715016378,-0.02058437962281484,-0.027560446365257396,-0.02970374722523933,,-0.023623326457387878,,,,
20070928,-0.03078826076303187,-0.02598033487348403,-0.006748547072127908,-0.02910576554442665,-0.031069634751993945,-0.021781392900399127,-0.018745035520390863,,,,-0.023885013887080447,-0.02314206194796492,,-0.02769402585391026
20071001,-0.01902777190873642,-0.02195225626487393,-0.025232505759187812,-0.04481152523054266,-0.018354554099839823,,-0.0270739892213214,-0.018759332959042724,-0.029737487511267882,-0.0223890170184529,-0.01977055381670145,,-0.0201286386183058,-0.0208236693477101
